id,book_id,title,authors,original_publication_year,average_rating,ratings_count
7258,795034,"To Green Angel Tower, Part 1 (Memory, Sorrow, and Thorn, #3; Part 1)",Tad Williams,1993,4.18,13830
7259,6818019,"I Am Nujood, Age 10 and Divorced","Nujood Ali, Delphine Minoui, Linda Coverdale",2009,3.79,13607
7260,43798,The Feast of All Saints,Anne Rice,1979,3.83,15221
7261,18453074,To Rise Again at a Decent Hour,Joshua Ferris,2014,3.08,10270
7262,150720,Proof,David Auburn,2000,4.01,13777
7263,121581,"The Past Through Tomorrow (Future History, #1-21)","Robert A. Heinlein, Damon Knight",1967,4.15,13920
7264,86525,"Master of the Senate (The Years of Lyndon Johnson, #3)",Robert A. Caro,2002,4.41,11411
7265,15722284,"Saint Odd (Odd Thomas, #7)",Dean Koontz,2015,4.12,11714
7266,6671,The Wonderful Story of Henry Sugar and Six More,Roald Dahl,1977,4.15,13419
7267,140091,"Real Murders (Aurora Teagarden, #1)",Charlaine Harris,1990,3.66,18154
7268,7926242,"Port Mortuary (Kay Scarpetta, #18)",Patricia Cornwell,2010,3.55,14765
7269,672948,Arch of Triumph: A Novel of a Man Without a Country,Erich Maria Remarque,1945,4.4,11391
7270,154795,The Death of Superman,"Dan Jurgens, Jerry Ordway, Louise Simonson, Roger Stern, Jon Bogdanove, Tom Grummett, Jackson Butch Guice, Brett Breeding, Rick Burchett, Doug Hazlewood, Dennis Janke, Denis Rodier",1993,3.89,12630
7271,144800,The Raw Shark Texts,Steven Hall,2007,3.87,11010
7272,27904311,"The Hammer of Thor (Magnus Chase and the Gods of Asgard, #2)",Rick Riordan,2016,4.37,22736
7273,15771862,Wave,Sonali Deraniyagala,2013,3.7,12008
7274,1307,"Fire Sea (The Death Gate Cycle, #3)","Margaret Weis, Tracy Hickman",1991,4.05,14707
7275,13547504,"Far from the Tree: Parents, Children, and the Search for Identity",Andrew Solomon,2012,4.26,11879
7276,958277,"Junie B. Jones and the  Stupid Smelly Bus (Junie B. Jones, #1)","Barbara Park, Denise Brunkus",1992,3.9,16918
7277,23887,The Autumn of the Patriarch,"Gabriel García Márquez, Gregory Rabassa",1975,3.84,10576
7278,3276637,"Bones of the Hills (Conqueror, #3)",Conn Iggulden,2008,4.32,11461
7279,13330771,Hallucinations,Oliver Sacks,1995,3.85,11443
7280,12444297,"Burned (Fever, #7)",Karen Marie Moning,2015,4.12,17562
7281,3301759,The Murders in the Rue Morgue,Edgar Allan Poe,1841,3.92,15114
7282,104086,The Summer Tree (The Fionavar Tapestry #1),Guy Gavriel Kay,1984,3.99,16187
7283,7909,"Betsy-Tacy (Betsy-Tacy, #1)","Maud Hart Lovelace, Lois Lenski",1940,4.07,18024
7284,2020935,Sweethearts,Sara Zarr,2008,3.64,16515
7285,1474628,The Monsters of Templeton,Lauren Groff,2008,3.58,13849
7286,18107951,"Midnight Crossroad (Midnight, Texas, #1)",Charlaine Harris,2014,3.63,15029
7287,269746,"Catering to Nobody (A Goldy Bear Culinary Mystery, #1)",Diane Mott Davidson,1990,3.85,15777
7288,12614410,"The Lost Prince (The Iron Fey: Call of the Forgotten, #1)",Julie Kagawa,2012,4.05,21049
7289,2095583,"Devil Bones (Temperance Brennan, #11)",Kathy Reichs,2008,3.89,18180
7290,116114,From Here to Eternity,James  Jones,1951,4.09,13106
7291,389763,Change Your Thoughts - Change Your Life: Living the Wisdom of the Tao,Wayne W. Dyer,1899,4.24,11997
7292,81176,"Dude, Where's My Country?",Michael Moore,2003,3.4,12468
7293,364089,The Last Don,Mario Puzo,1996,3.8,11327
7294,11995136,محال,"يوسف زيدان, Youssef Ziedan",2012,3.31,10074
7295,19452,"Ready or Not (All-American Girl, #2)",Meg Cabot,2005,3.4,21089
7296,128755,"Cross Bones (Temperance Brennan, #8)",Kathy Reichs,2005,3.86,17850
7297,163363,All But My Life: A Memoir,Gerda Weissmann Klein,1959,4.28,13710
7298,577542,Rikki-Tikki-Tavi,"Rudyard Kipling, Jerry Pinkney",1894,3.96,13851
7299,2249196,"All-Star Superman, Vol. 2","Grant Morrison, Frank Quitely",2009,4.33,12420
7300,17345242,The World of Ice & Fire: The Untold History of Westeros and the Game of Thrones,"George R.R. Martin, Elio M. García Jr., Linda Antonsson",2014,4.25,12119
7301,110386,"To Sir Phillip, With Love (Bridgertons, #5)",Julia Quinn,2003,3.89,21928
7302,454236,Miracle in the Andes,"Nando Parrado, Vince Rause",2006,4.21,11057
7303,17336849,"Lost & Found (Lost & Found, #1)",Nicole  Williams,2013,4.13,21272
7304,298730,"Among the Barons (Shadow Children, #4)",Margaret Peterson Haddix,2003,4.08,17495
7305,20912424,The War that Saved My Life (The War That Saved My Life #1),"Kimberly Brubaker Bradley, مرضیه ورشوساز",2015,4.43,18782
7306,125662,"Say Cheese and Die! (Goosebumps, #4)",R.L. Stine,1992,3.72,15540
7307,328907,"Sharpe's Tiger (Sharpe, #1)",Bernard Cornwell,1997,4.08,12793
7308,207684,Jinx,Meg Cabot,2007,3.72,21745
7309,53064,Death in Venice and Other Tales,"Thomas Mann, Joachim Neugroschel",1911,3.87,11873
7310,21874813,"As Chimney Sweepers Come to Dust (Flavia de Luce, #7)",Alan Bradley,2015,3.94,14337
7311,13258,What Was She Thinking? [Notes on a Scandal],Zoë Heller,2003,3.69,11774
7312,25293695,"The Beast (Black Dagger Brotherhood, #14)",J.R. Ward,2016,4.45,13243
7313,65399,"Sullivan's Island (Lowcountry Tales, #1)",Dorothea Benton Frank,1999,4.02,13081
7314,229149,"Cardcaptor Sakura: Master of the Clow, Vol. 1 (Cardcaptor Sakura, #7)","CLAMP, Anita Sengupta",1998,4.34,12151
7315,10897866,"The Soulkeepers (The Soulkeepers, #1)",G.P. Ching,2011,3.71,7328
7316,33820,Up Country,Nelson DeMille,2002,3.99,12902
7317,1048645,Private Peaceful,Michael Morpurgo,2003,4.16,13123
7318,383514,"Her Royal Spyness (Her Royal Spyness Mysteries, #1)",Rhys Bowen,2007,3.76,17498
7319,12288282,"Gunmetal Magic (Kate Daniels, #5.5)",Ilona Andrews,2012,4.28,21396
7320,22381326,"Half a War (Shattered Sea, #3)",Joe Abercrombie,2015,4.01,10629
7321,10813469,"Rock Chick Renegade (Rock Chick, #4)",Kristen Ashley,2011,4.46,26554
7322,15729261,"The Marriage Mistake (Marriage to a Billionaire, #3)",Jennifer Probst,2012,3.96,21512
7323,886512,Jamberry,Bruce Degen,1982,4.17,15478
7324,8269450,"Darkest Powers Trilogy (Darkest Powers, #1-3)",Kelley Armstrong,2009,4.47,14473
7325,261604,"Rhapsody: Child of Blood (Symphony of Ages, #1)",Elizabeth Haydon,1999,3.95,16329
7326,91201,Doctors,Erich Segal,1988,4,11331
7327,142395,Samarkand,"Amin Maalouf, Russell Harris",1988,4.2,7600
7328,7685763,"Indulgence in Death (In Death, #31)",J.D. Robb,2010,4.32,16464
7329,15852479,We Need New Names,NoViolet Bulawayo,2013,3.71,11262
7330,894072,The Little Red Caboose (Little Golden Book),Marian Potter,1953,4.21,15978
7331,5093760,Pretty in Plaid,Jen Lancaster,2009,3.88,14860
7332,180930,Wicca: A Guide for the Solitary Practitioner,Scott Cunningham,1988,4.01,12264
7333,179142,All My Sons,"Arthur Miller, Christopher Bigsby",1947,3.87,15337
7334,7863274,Graffiti Moon,Cath Crowley,2010,3.9,14176
7335,845403,Mufaro's Beautiful Daughters: An African Tale,John Steptoe,1986,4.32,16479
7336,61904,"Paladin of Souls (World of the Five Gods, #2)",Lois McMaster Bujold,2003,4.13,15855
7337,13589182,Mastery,Robert Greene,2012,4.27,12717
7338,4986,"God Bless You, Dr. Kevorkian",Kurt Vonnegut Jr.,1999,3.83,11543
7339,3090282,A Homemade Life: Stories and Recipes from My Kitchen Table,Molly Wizenberg,2009,3.94,13310
7340,138069,The Three Pigs,David Wiesner,2001,4.15,16295
7341,26123,Learned Optimism: How to Change Your Mind and Your Life,Martin E.P. Seligman,1990,3.98,11310
7342,7827221,"Desires of the Dead (The Body Finder, #2)",Kimberly Derting,2011,4.07,20654
7343,563887,The Littles,"John Lawrence Peterson, Roberta Carter Clark",1967,3.98,15650
7344,155106,Amelia Bedelia and the Surprise Shower,"Peggy Parish, Barbara Siebel Thomas",1966,4.27,14438
7345,12125,"Homecoming (Tillerman Cycle, #1)",Cynthia Voigt,1981,3.92,17023
7346,112751,"Spell of the Highlander (Highlander, #7)",Karen Marie Moning,2005,4.27,21143
7347,28482,"The Hand of Chaos (The Death Gate Cycle, #5)","Margaret Weis, Tracy Hickman",1993,4.05,14911
7348,382680,One False Move (Myron Bolitar #5),Harlan Coben,1998,4.07,13599
7349,62012,The Guns of Avalon (The Chronicles of Amber #2),Roger Zelazny,1972,4.16,15131
7350,163465,The Great Gilly Hopkins,Katherine Paterson,1978,3.83,15886
7351,32807,"Trojan Odyssey (Dirk Pitt, #17)",Clive Cussler,2003,3.92,13635
7352,138872,Follow the River,James Alexander Thom,1981,4.21,13697
7353,91571,Measure for Measure,"William Shakespeare, Barbara A. Mowat, Paul Werstine",1603,3.67,15474
7354,228221,The Mask,"Owen  West, Dean Koontz",1981,3.75,14336
7355,13514612,All Our Yesterdays,Cristin Terrill,2013,4.05,16338
7356,16218778,Coming Clean,Kimberly Rae Miller,2013,3.88,10002
7357,5368,Forever Amber ,Kathleen Winsor,1944,3.98,13286
7358,8619814,"The Emerald Atlas (The Books of Beginning, #1)",John  Stephens,2011,3.92,15057
7359,28390369,Swing Time,Zadie Smith,2016,3.6,17311
7360,42435,In Harm's Way: The Sinking of the U.S.S. Indianapolis and the Extraordinary Story of Its Survivors,Doug Stanton,2001,4.25,12406
7361,1819632,"Chibi Vampire, Vol. 01",Yuna Kagesaki,2003,3.99,13110
7362,18667779,Everything Leads to You,Nina LaCour,2014,3.89,17583
7363,363851,Jeremy Fink and the Meaning of Life,Wendy Mass,2006,4.02,15567
7364,216048,"Thank You, Mr. Falker",Patricia Polacco,1998,4.52,13049
7365,20821159,The Peripheral,William Gibson,2014,3.94,8839
7366,6464937,Too Much Happiness,Alice Munro,2009,3.82,12106
7367,13614836,"Tempting the Best Man (Gamble Brothers, #1)","J. Lynn, Jennifer L. Armentrout",2012,3.73,25398
7368,17158513,"Captive Prince: Volume Two (Captive Prince, #2)",C.S. Pacat,2015,4.51,15899
7369,10970532,"The Siren (The Original Sinners, #1)",Tiffany Reisz,2012,4.05,19094
7370,267243,Ironweed,William  Kennedy,1983,3.86,12194
7371,6621101,"Deception (Alex Delaware, #25)",Jonathan Kellerman,2009,3.96,13026
7372,40580,Stupid White Men,Michael Moore,2001,3.3,10835
7373,23766634,"A Court of Wings and Ruin (A Court of Thorns and Roses, #3)",Sarah J. Maas,2017,4.54,55037
7374,4893390,"The Faceless Ones (Skulduggery Pleasant, #3)",Derek Landy,2008,4.4,14971
7375,63689,The Great Railway Bazaar,Paul Theroux,1969,3.91,12110
7376,13117308,"Black List (Scot Harvath, #11)",Brad Thor,2012,4.2,11176
7377,22417,"Transmetropolitan, Vol. 2: Lust for Life (Transmetropolitan, #2)","Warren Ellis, Darick Robertson",1999,4.35,13527
7378,101869,"The Atrocity Archives (Laundry Files, #1)",Charles Stross,2004,3.95,12600
7379,10867,The Pleasure of My Company,Steve Martin,2003,3.78,12378
7380,138683,"Dark Fire (Matthew Shardlake, #2)",C.J. Sansom,2004,4.24,11927
7381,17831619,"Beautiful Beginning (Beautiful Bastard, #3.5)",Christina Lauren,2013,4.24,22100
7382,11381910,Heft,Liz Moore,2012,3.96,12722
7383,7998,"Outcast of Redwall (Redwall, #8)",Brian Jacques,1995,3.9,15874
7384,543873,Mister Pip,Lloyd Jones,2006,3.66,11657
7385,1191,Giada's Family Dinners,"Giada De Laurentiis, Victoria Pearson",2006,3.99,12061
7386,185012,Doubt,John Patrick Shanley,2005,4.13,14050
7387,675614,"Book of Shadows (Sweep, #1)",Cate Tiernan,2001,4.04,18691
7388,2141830,"Secrets of a Shoe Addict (Shoe Addict, #2)",Beth Harbison,2008,3.73,12762
7389,22609080,"After We Fell (After, #3)",Anna Todd,2014,3.88,12776
7390,6589074,Elizabeth Street,Laurie Fabiano,2006,3.9,7821
7391,13415554,"The Assassin and the Pirate Lord (Throne of Glass, #0.1)",Sarah J. Maas,2012,4.23,20559
7392,24965,Fear and Trembling,"Søren Kierkegaard, Alastair Hannay",1843,4.01,10983
7393,30334,"Hawksong (The Kiesha'ra, #1)",Amelia Atwater-Rhodes,2003,4.15,18231
7394,45260,"The Naked God (Night's Dawn, #3)",Peter F. Hamilton,1999,4.2,12418
7395,14481,"Come Back, Amelia Bedelia","Peggy Parish, Wallace Tripp",1971,4.25,14154
7396,790171,Kon-Tiki: Across The Pacific In A Raft,Thor Heyerdahl,1948,4.1,13541
7397,15815364,How to Get Filthy Rich in Rising Asia,Mohsin Hamid,2013,3.76,11023
7398,15852,Relativity: The Special and the General Theory,"Albert Einstein, Nigel Calder, Robert W. Lawson",1916,4.17,11069
7399,33770,Getting Over It,Anna Maxted,2000,3.53,13240
7400,10866233,The List,Siobhan Vivian,2012,3.46,16569
7401,19534,The Brothers K,David James Duncan,1992,4.39,11010
7402,9484114,The Happiness Advantage: The Seven Principles of Positive Psychology That Fuel Success and Performance at Work,Shawn Achor,2010,4.15,11131
7403,13167796,"A Dog's Journey (A Dog's Purpose, #2)",W. Bruce Cameron,2012,4.41,12513
7404,11389341,The Meaning of Marriage: Facing the Complexities of Commitment with the Wisdom of God,"Timothy J. Keller, Kathy  Keller",2011,4.43,11196
7405,6672183,Batman & Robin: Batman Reborn,"Grant Morrison, Frank Quitely, Philip Tan, Jonathan Glapion, Alex Sinclair",2010,4.08,13542
7406,1157452,"MeruPuri, Vol. 1 (MeruPuri, #1)",Matsuri Hino,2002,4.14,14343
7407,11031,The Flanders Panel,"Arturo Pérez-Reverte, Margaret Jull Costa",1990,3.8,11868
7408,576570,The Princess and the Pea,"Janet Stevens, Hans Christian Andersen",1835,4.1,14851
7409,4662,The Short Stories,"F. Scott Fitzgerald, Matthew J. Bruccoli",1920,4.23,11525
7410,397466,"Dark Angel (Casteel, #2)",V.C. Andrews,1986,3.96,14720
7411,77787,"Specter of the Past (Star Wars: The Hand of Thrawn, #1)",Timothy Zahn,1997,3.98,13705
7412,25507925,Binge,Tyler Oakley,2015,4.3,13541
7413,22471294,Black Lies,Alessandra Torre,2014,4.32,18741
7414,351648,What the Dead Know,Laura Lippman,2007,3.54,14404
7415,17798233,"Rome (Marked Men, #3)","Jay Crownover, Charlotte Connan de vries",2014,4.22,26881
7416,76527,"The Life and Opinions of Tristram Shandy, Gentleman","Laurence Sterne, Melvyn New",1767,3.74,13641
7417,765148,Giraffes Can't Dance,"Giles Andreae, Guy Parker-Rees",,4.28,14144
7418,98048,The Passion of Artemisia,Susan Vreeland,2001,3.86,13791
7419,270435,Heal Your Body: The Mental Causes for Physical Illness and the Metaphysical Way to Overcome Them,Louise L. Hay,1976,4.34,11502
7420,284698,"Tokyo Mew Mew, Vol. 1 (Tokyo Mew Mew, #1)","Mia Ikumi, Reiko Yoshida",2003,3.95,12970
7421,11595276,The Miseducation of Cameron Post,Emily M. Danforth,2012,3.99,16235
7422,1967070,Coraline (Illustrated/Graphic Novel Edition),"Neil Gaiman, P. Craig Russell",2008,3.96,14909
7423,2173611,"House of Many Ways (Howl's Moving Castle, #3)",Diana Wynne Jones,2008,4.03,17697
7424,23602561,The Cartel,Don Winslow,2015,4.28,9270
7425,25937671,A Mother's Reckoning: Living in the Aftermath of Tragedy,Sue Klebold,2016,4.13,12795
7426,13062,"Skin Tight (Mick Stranahan, #1)",Carl Hiaasen,1989,3.96,13039
7427,3750,"Moonraker (James Bond, #3)",Ian Fleming,1955,3.7,12016
7428,364550,Two Treatises of Government,"John Locke, Peter Laslett, Raymond Geuss",1689,3.81,13056
7429,16900,Civil Disobedience and Other Essays,Henry David Thoreau,1995,4.06,12557
7430,17533,"Rose in Bloom (Eight Cousins, #2)",Louisa May Alcott,1876,4.03,16842
7431,18718848,Mosquitoland,David  Arnold,2015,3.92,14312
7432,25228579,The Perfect Son,Barbara Claypole White,2015,3.97,10090
7433,82436,Looking for Alibrandi,Melina Marchetta,1992,3.85,14685
7434,17257993,"Raid (Unfinished Hero, #3)",Kristen Ashley,2013,4.23,24604
7435,15813668,"Fifth Grave Past the Light (Charley Davidson, #5)",Darynda Jones,2013,4.49,21286
7436,416580,"The Seventh Scroll (Ancient Egypt, #2)",Wilbur Smith,1995,4.1,11501
7437,12813860,A Midsummer's Nightmare,Kody Keplinger,2012,3.83,17247
7438,17571466,The Troop,Nick Cutter,2014,3.71,11620
7439,820480,"Revelation (Matthew Shardlake, #4)",C.J. Sansom,2008,4.32,11868
7440,11339,100 Love Sonnets,"Pablo Neruda, Stephen Tapscott",1959,4.4,11425
7441,18316089,Lucky Us,Amy Bloom,2014,3.21,11205
7442,110393,"It's in His Kiss (Bridgertons, #7)",Julia Quinn,2005,4.01,20377
7443,31538614,"Short Stories from Hogwarts of Power, Politics and Pesky Poltergeists (Pottermore Presents, #2)","J.K. Rowling, MinaLima",2016,4.2,10032
7444,9454,Phenomenology of Spirit,"Georg Wilhelm Friedrich Hegel, A.V. Miller, John Niemeyer Findlay",1807,3.91,11744
7445,17257990,"Fire Inside (Chaos, #2)",Kristen Ashley,2013,4.33,20786
7446,479561,"The Neutronium Alchemist (Night's Dawn, #2)",Peter F. Hamilton,1997,4.25,12726
7447,9995135,The Darkest Seduction (Lords of the Underworld #9),Gena Showalter,2012,4.35,20057
7448,30226723,"King's Cage (Red Queen, #3)",Victoria Aveyard,2017,4.03,30692
7449,6345193,Invisible,Paul Auster,2009,3.71,11706
7450,5557442,ظل الأفعى,يوسف زيدان,2006,3,8299
7451,9266810,Ten Things We Did (and Probably Shouldn't Have),Sarah Mlynowski,2011,3.74,15396
7452,13042154,"Rebel Heart (Dust Lands, #2)",Moira Young,2012,3.89,16265
7453,4507,Sickened: The Memoir of a Munchausen by Proxy Childhood,Julie Gregory,2003,3.72,11860
7454,96082,The Last Time They Met,Anita Shreve,2001,3.48,13180
7455,25817493,News of the World,Paulette Jiles,2016,4.14,15476
7456,40710,"Blowback (Scot Harvath, #4)",Brad Thor,2005,4.17,11410
7457,9864913,Jaya: An Illustrated Retelling of the Mahabharata,Devdutt Pattanaik,2010,4.2,9534
7458,51114,Women of the Silk,Gail Tsukiyama,1991,3.94,12769
7459,54492,The Prisoner of Zenda,Anthony Hope,1894,3.87,12530
7460,8349348,"Flutter (My Blood Approves, #3)",Amanda Hocking,2010,3.97,14828
7461,18089551,"Tall, Tatted and Tempting (The Reed Brothers, #1)",Tammy Falkner,2013,4.23,24680
7462,456,Leviathan,Paul Auster,1992,3.95,10002
7463,15157,Saving Faith,David Baldacci,1999,3.82,13377
7464,171471,"The Spine of the World (Forgotten Realms: Paths of Darkness, #2; Legend of Drizzt, #12)",R.A. Salvatore,1999,3.89,12099
7465,308540,"The Haunted Mask (Goosebumps, #11)",R.L. Stine,1993,3.77,14043
7466,136641,Tyrannosaur Canyon (Wyman Ford #1),Douglas Preston,2005,3.78,13452
7467,28016509,The Girl Before,J.P. Delaney,2017,3.7,23500
7468,15673,Wayside School Gets A Little Stranger (Wayside School #3),Louis Sachar,1995,4.18,15566
7469,11279,Summer of Night,Dan Simmons,1991,4,13014
7470,4961959,"The Dresden Files:  Storm Front, Volume 1-  The Gathering Storm","Jim Butcher, Mark Powers, Ardian Syaf",2009,4.36,11953
7471,13064,Tourist Season,Carl Hiaasen,1986,3.95,13850
7472,16076787,السنجة,أحمد خالد توفيق,2012,3.16,10449
7473,366346,"204 Rosewood Lane (Cedar Cove, #2)",Debbie Macomber,2002,4.15,14454
7474,16071767,"Unseen (Will Trent, #7)",Karin Slaughter,2013,4.17,12277
7475,6681333,"Eleventh Grade Burns (The Chronicles of Vladimir Tod, #4)",Heather Brewer,2010,4.31,14758
7476,175324,Double Star,Robert A. Heinlein,1956,3.88,14661
7477,390305,"A Perfect Evil (Maggie O'Dell, #1)",Alex Kava,2000,4.02,13542
7478,15737147,Help Thanks Wow: The Three Essential Prayers,Anne Lamott,2012,3.97,12245
7479,7981,"The Long Patrol (Redwall, #10)","Brian Jacques, Allan Curless",1997,4.1,15343
7480,11107244,The Better Angels of Our Nature: Why Violence Has Declined,Steven Pinker,2010,4.19,11437
7481,821003,"When We Were Very Young (Winnie-the-Pooh, #3)","A.A. Milne, Ernest H. Shepard",1924,4.32,17922
7482,22367526,My Sunshine Away,M.O. Walsh,2015,3.6,11118
7483,370057,The Truth Seeker (O'Malley #3),Dee Henderson,2001,4.39,13796
7484,1244286,Filosofi Kopi: Kumpulan Cerita dan Prosa Satu Dekade,Dee Lestari,2006,3.82,8904
7485,364826,سینوهه,"Mika Waltari, ذبیح‌الله منصوری",1945,4.08,5907
7486,7907782,Great House,Nicole Krauss,2010,3.45,13582
7487,28374062,"The Kept Woman (Will Trent, #8)",Karin Slaughter,2016,4.1,8175
7488,11808919,"Maid for Love (Gansett Island Series, #1)",Marie Force,2011,3.98,14989
7489,95619,And the Shofar Blew,Francine Rivers,2003,4.11,11618
7490,31357,"Prentice Alvin (Tales of Alvin Maker, #3)",Orson Scott Card,1989,3.77,14326
7491,97875,"44 Scotland Street (44 Scotland Street, #1)",Alexander McCall Smith,2005,3.61,14795
7492,268275,Chill Factor,Sandra Brown,2005,3.95,13255
